SRX,index,!Sample_status,!Sample_submission_date,!Sample_last_update_date,!Sample_type,!Sample_channel_count,!Sample_source_name_ch1,!Sample_organism_ch1,!Sample_characteristics_ch1,!Sample_characteristics_ch1,!Sample_characteristics_ch1,!Sample_characteristics_ch1,!Sample_molecule_ch1,!Sample_extract_protocol_ch1,!Sample_extract_protocol_ch1,!Sample_taxid_ch1,!Sample_description,!Sample_data_processing,!Sample_data_processing,!Sample_data_processing,!Sample_data_processing,!Sample_data_processing,!Sample_data_processing,!Sample_data_processing,!Sample_platform_id,!Sample_contact_name,!Sample_contact_email,!Sample_contact_laboratory,!Sample_contact_institute,!Sample_contact_address,!Sample_contact_city,!Sample_contact_zip/postal_code,!Sample_contact_country,!Sample_data_row_count,!Sample_instrument_model,!Sample_library_selection,!Sample_library_source,!Sample_library_strategy,!Sample_relation,!Sample_relation,!Sample_supplementary_file_1,!series_matrix_table_begin,ID_REF,!series_matrix_table_end,ct
SRX259213,GSM1112598,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,2-cell stage blastomere,Mus musculus,strain: C57BL/6J,developmental stage: 2-cell stage blastomere,,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,2-cell stage embryo 18 cell 2,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259213,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997390,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112598/suppl/GSM1112598_C57twocell_18-2_expression.txt.gz,,GSM1112598,,2C
SRX259214,GSM1112599,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,2-cell stage blastomere,Mus musculus,strain: C57BL/6J,developmental stage: 2-cell stage blastomere,,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,2-cell stage embryo 20 cell 1,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259214,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997391,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112599/suppl/GSM1112599_C57twocell_20-1_expression.txt.gz,,GSM1112599,,2C
SRX259215,GSM1112600,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,2-cell stage blastomere,Mus musculus,strain: C57BL/6J,developmental stage: 2-cell stage blastomere,,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,2-cell stage embryo 20 cell 2,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259215,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997392,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112600/suppl/GSM1112600_C57twocell_20-2_expression.txt.gz,,GSM1112600,,2C
SRX259216,GSM1112601,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,2-cell stage blastomere,Mus musculus,strain: C57BL/6J,developmental stage: 2-cell stage blastomere,,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,2-cell stage embryo 22 cell 1,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259216,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997393,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112601/suppl/GSM1112601_C57twocell_22-1_expression.txt.gz,,GSM1112601,,2C
SRX259217,GSM1112602,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,2-cell stage blastomere,Mus musculus,strain: C57BL/6J,developmental stage: 2-cell stage blastomere,,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,2-cell stage embryo 22 cell 2,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259217,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997394,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112602/suppl/GSM1112602_C57twocell_22-2_expression.txt.gz,,GSM1112602,,2C
SRX259218,GSM1112603,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,Early 2-cell stage blastomere (31-32h post-fertilization),Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: Early 2-cell stage blastomere (31-32h post-fertilization),,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,Early 2-cell stage embryo 0 cell 1,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259218,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997395,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112603/suppl/GSM1112603_early2cell_0r-1_expression.txt.gz,,GSM1112603,,2C
SRX259219,GSM1112604,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,Early 2-cell stage blastomere (31-32h post-fertilization),Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: Early 2-cell stage blastomere (31-32h post-fertilization),,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,Early 2-cell stage embryo 0 cell 2,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259219,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997396,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112604/suppl/GSM1112604_early2cell_0r-2_expression.txt.gz,,GSM1112604,,2C
SRX259220,GSM1112605,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,Early 2-cell stage blastomere (31-32h post-fertilization),Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: Early 2-cell stage blastomere (31-32h post-fertilization),,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,Early 2-cell stage embryo 1 cell 1,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259220,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997397,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112605/suppl/GSM1112605_early2cell_1-1_expression.txt.gz,,GSM1112605,,2C
SRX259221,GSM1112606,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,Early 2-cell stage blastomere (31-32h post-fertilization),Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: Early 2-cell stage blastomere (31-32h post-fertilization),,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,Early 2-cell stage embryo 1 cell 2,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259221,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997398,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112606/suppl/GSM1112606_early2cell_1-2_expression.txt.gz,,GSM1112606,,2C
SRX259222,GSM1112607,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,Early 2-cell stage blastomere (31-32h post-fertilization),Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: Early 2-cell stage blastomere (31-32h post-fertilization),,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,Early 2-cell stage embryo 2 cell 1,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259222,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997399,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112607/suppl/GSM1112607_early2cell_2-1_expression.txt.gz,,GSM1112607,,2C
SRX259223,GSM1112608,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,Early 2-cell stage blastomere (31-32h post-fertilization),Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: Early 2-cell stage blastomere (31-32h post-fertilization),,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,Early 2-cell stage embryo 2 cell 2,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259223,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997400,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112608/suppl/GSM1112608_early2cell_2-2_expression.txt.gz,,GSM1112608,,2C
